realtime_start,realtime_end,date,value
2025-07-29,2025-07-29,2000-02-01,101.310611938517
2025-07-29,2025-07-29,2000-03-01,101.214224112159
2025-07-29,2025-07-29,2000-04-01,101.09597728329399
2025-07-29,2025-07-29,2000-05-01,100.94985585005301
2025-07-29,2025-07-29,2000-06-01,100.78501459548201
2025-07-29,2025-07-29,2000-07-01,100.602010999939
2025-07-29,2025-07-29,2000-08-01,100.38665919768101
2025-07-29,2025-07-29,2000-09-01,100.13604544756399
2025-07-29,2025-07-29,2000-10-01,99.83363582945879
2025-07-29,2025-07-29,2000-11-01,99.4896774296076
2025-07-29,2025-07-29,2000-12-01,99.1194903435927
2025-07-29,2025-07-29,2001-01-01,98.78192779982531
2025-07-29,2025-07-29,2001-02-01,98.5233215527701
2025-07-29,2025-07-29,2001-03-01,98.35641906759341
2025-07-29,2025-07-29,2001-04-01,98.27303218112151
2025-07-29,2025-07-29,2001-05-01,98.2473158017569
2025-07-29,2025-07-29,2001-06-01,98.224668069065
2025-07-29,2025-07-29,2001-07-01,98.1806708610494
2025-07-29,2025-07-29,2001-08-01,98.1183415424087
2025-07-29,2025-07-29,2001-09-01,98.078112536752
2025-07-29,2025-07-29,2001-10-01,98.12961762386459
2025-07-29,2025-07-29,2001-11-01,98.29876797455879
2025-07-29,2025-07-29,2001-12-01,98.5644504989502
2025-07-29,2025-07-29,2002-01-01,98.8721430457769
2025-07-29,2025-07-29,2002-02-01,99.16387233320991
2025-07-29,2025-07-29,2002-03-01,99.3831123565765
2025-07-29,2025-07-29,2002-04-01,99.47400805480841
2025-07-29,2025-07-29,2002-05-01,99.4173141041995
2025-07-29,2025-07-29,2002-06-01,99.2216752493062
2025-07-29,2025-07-29,2002-07-01,98.9397300293594
2025-07-29,2025-07-29,2002-08-01,98.63859395489278
2025-07-29,2025-07-29,2002-09-01,98.3591211545336
2025-07-29,2025-07-29,2002-10-01,98.1391554841972
2025-07-29,2025-07-29,2002-11-01,97.9937847916256
2025-07-29,2025-07-29,2002-12-01,97.8962752003111
2025-07-29,2025-07-29,2003-01-01,97.825272267092
2025-07-29,2025-07-29,2003-02-01,97.7914212283587
2025-07-29,2025-07-29,2003-03-01,97.82703837961522
2025-07-29,2025-07-29,2003-04-01,97.95952446599969
2025-07-29,2025-07-29,2003-05-01,98.1825292466147
2025-07-29,2025-07-29,2003-06-01,98.4687704838994
2025-07-29,2025-07-29,2003-07-01,98.8025847326426
2025-07-29,2025-07-29,2003-08-01,99.17140602063091
2025-07-29,2025-07-29,2003-09-01,99.5618617467426
2025-07-29,2025-07-29,2003-10-01,99.951673720911
2025-07-29,2025-07-29,2003-11-01,100.308854529542
2025-07-29,2025-07-29,2003-12-01,100.6047087513
2025-07-29,2025-07-29,2004-01-01,100.831707713641
2025-07-29,2025-07-29,2004-02-01,100.98879830652201
2025-07-29,2025-07-29,2004-03-01,101.07903399348601
2025-07-29,2025-07-29,2004-04-01,101.105084855938
2025-07-29,2025-07-29,2004-05-01,101.08169578661999
2025-07-29,2025-07-29,2004-06-01,101.016964608097
2025-07-29,2025-07-29,2004-07-01,100.91784483897499
2025-07-29,2025-07-29,2004-08-01,100.80235709478501
2025-07-29,2025-07-29,2004-09-01,100.699162322665
2025-07-29,2025-07-29,2004-10-01,100.62810423954399
2025-07-29,2025-07-29,2004-11-01,100.598715929648
2025-07-29,2025-07-29,2004-12-01,100.584816808689
2025-07-29,2025-07-29,2005-01-01,100.55084962224899
2025-07-29,2025-07-29,2005-02-01,100.49036922073
2025-07-29,2025-07-29,2005-03-01,100.41470877346201
2025-07-29,2025-07-29,2005-04-01,100.36005569219299
2025-07-29,2025-07-29,2005-05-01,100.352379334034
2025-07-29,2025-07-29,2005-06-01,100.38873146718299
2025-07-29,2025-07-29,2005-07-01,100.442748964393
2025-07-29,2025-07-29,2005-08-01,100.515080729392
2025-07-29,2025-07-29,2005-09-01,100.621087233546
2025-07-29,2025-07-29,2005-10-01,100.772415586609
2025-07-29,2025-07-29,2005-11-01,100.954583379127
2025-07-29,2025-07-29,2005-12-01,101.128451633227
2025-07-29,2025-07-29,2006-01-01,101.26375950971399
2025-07-29,2025-07-29,2006-02-01,101.351053030682
2025-07-29,2025-07-29,2006-03-01,101.384227378649
2025-07-29,2025-07-29,2006-04-01,101.359101185415
2025-07-29,2025-07-29,2006-05-01,101.297704836772
2025-07-29,2025-07-29,2006-06-01,101.236105803442
2025-07-29,2025-07-29,2006-07-01,101.195854463323
2025-07-29,2025-07-29,2006-08-01,101.198998838965
2025-07-29,2025-07-29,2006-09-01,101.257782153068
2025-07-29,2025-07-29,2006-10-01,101.35098251159
2025-07-29,2025-07-29,2006-11-01,101.46451291983801
2025-07-29,2025-07-29,2006-12-01,101.58782402406601
2025-07-29,2025-07-29,2007-01-01,101.70841126534401
2025-07-29,2025-07-29,2007-02-01,101.826956149499
2025-07-29,2025-07-29,2007-03-01,101.94986525358
2025-07-29,2025-07-29,2007-04-01,102.06687312905198
2025-07-29,2025-07-29,2007-05-01,102.155694005352
2025-07-29,2025-07-29,2007-06-01,102.202152180286
